${0},,
"Root Type",,
Round,,
"Round Free Item Quantity",,
"Round Off",,
"Round Off Account","Llogaria e rrumbullakimit",
"Round Off Account Not Found",,
"Rounded Off",,
"Rounding Method",,
"Row ${0}",,
SNMG,,
"SNMG (Minimum Wage Floor)",,
Sa,,
"Salaire National Minimum Général — minimum monthly wage floor in DZD. Gross salaries below this produce a non-blocking warning.",,
Salary,,
"Salary Earning",,
"Salary Slip",,
"Salary Slips",,
Sales,,
"Sales Acc.",,
"Sales Expenses",,
"Sales Invoice",,
"Sales Invoice ${0} is Saved",,
"Sales Invoice ${0} is Submitted",,
"Sales Invoice Item",,
"Sales Invoice List",,
"Sales Invoice Number Series","Seria e numrave të faturave të shitjes",
"Sales Invoice Print Template",,
"Sales Invoice Terms","Kushtet e faturës së shitjes",
"Sales Invoices",,
"Sales Item",,
"Sales Item Created",,
"Sales Items",,
"Sales Payment",,
"Sales Payment Account","Llogaria e pagesave të shitjes",
"Sales Payments",,
"Sales Quote",,
"Sales Quote Item",,
"Sales Quote Number Series","Seria e numrave të ofertave të shitjes",
"Sales Quote Print Template",,
"Sales Quotes",,
"Sales and Purchase",,
Save,Ruaj,
"Save ${0}?",,
"Save Button Colour",,
"Save Customizations",,
"Save Template",,
"Save Template File",,
"Save and Continue",,
"Save as PDF","Ruaj si PDF",
"Save as PDF Successful",,
"Save changes made to ${0}?",,
"Save or Submit an entry.",,
Saved,,
"Search Item (Name or Barcode)",,
"Secured Loans",,
"Securities and Deposits",,
Select,Zgjidh,
"Select CoA",,
"Select Color",,
"Select Colour",,
"Select Country","Zgjidh vendin",
"Select File","Zgjidh Skedarin",
"Select Image",,
"Select Template File",,
"Select a Display Doc to view the Template",,
"Select a Template type",,
"Select a form type to customize",,
"Select a pre-defined page size, or set a custom page size for your Print Template.",,
"Select column",,
"Select file",,
"Select folder",,
"Select the Batch",,
"Select the template type.",,
Selected,,
Sep,,
September,,
"Serial Number","Numër Serial",
"Serial Number ${0} does not belong to the item ${1}.",,
"Serial Number ${0} does not exist.",,
"Serial Number ${0} is not Active.",,
"Serial Number ${0} is not Inactive",,
"Serial Number ${0} status is not Active.",,
"Serial Number Description",,
"Serial Number Series",,
"Serial Number Series cannot contain the following characters: /, ?, &, =, %",,
"Serial Number Status",,
"Serial Number is enabled for Item ${0}",,
"Serial Number is not enabled for Item ${0}",,
"Serial Number not set for row ${0}.",,
"Serial Number set for row ${0}.",,
Service,,
"Set Coupon Code",,
"Set Discount Amount",,
"Set Loyalty Program",,
"Set Period",,
"Set Price List",,
"Set Print Size",,
"Set Template Type",,
"Set Up",,
"Set Up Your Workspace",,
"Set a Template value to see the Print Template",,
"Set an Import Type",,
"Set the display language.",,
"Set the local code. This is used for number formatting.",,
"Set up your company information, email, country and fiscal year",,
"Set up your opening balances before performing any accounting entries",,
"Set up your organization",,
"Set up your tax templates for your sales or purchase transactions",,
"Sets how many digits are shown after the decimal point.",,
"Sets the app-wide date display format.",,
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.",,
"Sets the theme of the app.",,
"Setting Up Instance",,
Settings,Cilësimet,
Setup,Konfigurim,
"Setup Complete","Konfigurimi i përfunduar",
"Setup Wizard","Asistenti i Konfigurimit",
"Setup system defaults like date format and display precision",,
Seven,,
Seventeen,,
Seventy,,
Shipment,,
"Shipment ${0} is Submitted",,
"Shipment Item",,
"Shipment Location","Lokacioni i dërgesës",
"Shipment Number Series",,
"Shipment Print Template",,
"Shipment Terms",,
Shortcuts,,
"Should entries be submitted after syncing?",,
"Show HSN",,
"Show Me",,
"Show Month/Year","Shfaq Muaj/Vit",
"Sick Leave",,
"Similar Product",,
"Single Value",,
Six,,
Sixteen,,
Sixty,,
"Skip Child Tables",,
"Skip Transactions",,
"Smallest Currency Fraction Value",,
Softwares,,
"Something has gone terribly wrong. Please check the console and raise an issue.",,
"Source of Funds (Liabilities)","Burimi i fondeve (Detyrimet)",
"Standard Chart of Accounts",,
Start,,
"Start Date",,
"Start From Row Index",,
State,,
"State Tax",,
Status,,
"Statutory Reports",,
Stock,,
"Stock Adjustment",,
"Stock Assets",,
"Stock Balance","Bilanci i Stokut",
"Stock Entries",,
"Stock Expenses",,
"Stock In Hand",,
"Stock In Hand Acc.",,
"Stock Ledger","Libri i Stokut",
"Stock Ledger Entry",,
"Stock Liabilities",,
"Stock Movement","Lëvizje Stoku",
"Stock Movement Item",,
"Stock Movement No.",,
"Stock Movement Number Series",,
"Stock Movement Print Template",,
"Stock Movements",,
"Stock Not Received",,
"Stock Not Shipped",,
"Stock Not Transferred",,
"Stock Received But Not Billed",,
"Stock Received But Not Billed Acc.",,
"Stock Transfer Item",,
"Stock Unit",,
StockTransfer,,
Stores,,
Su,,
Submit,Dërgo,
"Submit ${0}?",,
"Submit Button Colour",,
"Submit entries?",,
Submitted,,
Success,,
Supplier,,
"Supplier Created",,
Suppliers,Furnitorët,
Symbol,,
"Sync Data From Server",,
"Sync Data To ERPNext",,
"Sync Data To Server",,
"Sync Settings",,
System,Sistemi,
"System Settings","Cilësimet e Sistemit",
"System Setup",,
Table,,
Target,,
Tax,,
"Tax Account",,
"Tax Amount",,
"Tax Assets",,
"Tax Detail",,
"Tax ID",,
"Tax Invoice Account",,
"Tax Payment Account",,
"Tax Rate",,
"Tax Summary",,
"Tax Template",,
"Tax Templates",,
"Tax and Totals",,
"Taxable Base",,
"Taxable Value",,
"Taxed Amount",,
Taxes,Taksa,
"Taxes and Charges",,
Teal,,
"Telephone Expenses",,
Template,,
"Template Builder",,
"Template Compilation Error",,
"Template Name",,
"Template Type",,
"Template file saved",,
Temporary,,
"Temporary Accounts","Llogari të përkohshme",
"Temporary Opening",,
Ten,,
Terms,Kushtet,
"Terms and Conditions",,
Text,,
Th,,
"The Grand Total must be less than ${0} to apply this coupon.",,
"The Grand Total must exceed ${0} to apply the coupon ${1}.",,
"The following characters cannot be used ${0} in a Number Series name.",,
"The following items have insufficient quantity for Shipment: ${0}",,
Theme,,
Thirteen,,
Thirty,,
"This Month",,
"This Quarter",,
"This Year",,
"This action is permanent",,
"This action is permanent and will cancel the following payment: ${0}",,
"This action is permanent and will cancel the following payments: ${0}",,
"This action is permanent and will delete associated ledger entries.",,
"This action is permanent.",,
Thousand,,
Three,,
"Tier Name",,
"Times New Roman",,
Title,,
To,,
"To Account",,
"To Account and From Account can't be the same: ${0}",,
"To Date",,
"To Loc.",,
"To Year",,
"Toggle Edit Mode",,
"Toggle Key Hints",,
"Toggle Linked Entries widget, not available in Quick Edit view.",,
"Toggle between Grid and List view",,
"Toggle between form and full width",,
"Toggle sidebar",,
"Toggle the Create filter",,
"Toggle the Docs filter",,
"Toggle the List filter",,
"Toggle the Page filter",,
"Toggle the Report filter",,
"Top Expenses",,
Total,,
"Total Amount",,
"Total Asset (Debit)",,
"Total Debit: ${0} must be equal to Total Credit: ${1}",,
"Total Discount",,
"Total Employer Cost",,
"Total Equity (Credit)",,
"Total Expense (Debit)",,
"Total IRG Withheld",,
"Total Income (Credit)",,
"Total Liability (Credit)",,
"Total Profit",,
"Total Quantity",,
"Total Spending",,
"Track Inventory",,
Transfer,,
"Transfer No",,
"Transfer Quantity",,
"Transfer Type",,
"Transfer Unit",,
"Transfer Unit ${0} is not applicable for Item ${1}",,
"Transfer will cause future entries to have negative stock.",,
Transport,,
"Travel Expenses",,
"Trial Balance","Bilanci Provë",
Tu,,
Twelve,,
Twenty,,
Two,,
Type,,
"Type to search...",,
UOM,,
"UOM Conversion Item",,
"UOM Conversions",,
"Unable to add an item to the return invoice.",,
Unit,,
"Unit Type",,
Unpaid,"E papaguar",
"Unpaid ${0}",,
Unregistered,,
"Unsecured Loans",,
"Until Date",,
"Upper bound of the 0% IRG band (DZD).",,
"Upper bound of the 23% IRG band (DZD).",,
"Upper bound of the 27% IRG band (DZD).",,
"Use Full Width",,
"Use List Filters",,
Used,,
"User Remark",,
"Utility Expenses",,
"Valid From",,
"Valid From Date should be greather than Pricing Rule's Valid From Date.",,
"Valid From Date should be less than Valid To Date.",,
"Valid To",,
"Valid To Date should be greater than Valid From Date.",,
"Valid To Date should be lesser than Pricing Rule's Valid To Date.",,
"Validation Error",,
Validity,,
"Validity and Usage",,
Value,Vlerë,
"Value missing for ${0}",,
"Value: ${0}",,
Version,Versioni,
View,Shiko,
"View Accounting Entries",,
"View Paid Invoices",,
"View Purchases",,
"View Sales",,
"View Stock Entries",,
"View Unpaid Invoices",,
"View linked entries",,
We,,
"Weight Enabled Barcode",,
"Welcome to Frappe Books",,
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.",,
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.",,
"Width (in cm)",,
"Write Off",,
"Write Off Account","Llogaria e shlyerjes",
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings",,
"Write Off Account not set. Please set Write Off Account in General Settings",,
"Write Off Entry",,
YYYY-MM,,
Year,,
"Year to Date",,
Yearly,,
Years,,
Yellow,,
Yes,Po,
Zero,,
and,,
"check values and click on",,
field,,
held,,
"in Batch ${0}",,
"item Group",,
john@doe.com,,
"no need ${0} points to purchase this item",,
only,,
"to apply changes",,
