${0},,
"Open Report Print View",打开报告打印视图,
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal",打开导出向导模式,
"Opening (Cr)","正在打开 (贷方)",
"Opening (Dr)","正在打开 (借方)",
"Opening Amount",,
"Opening Amounts",,
"Opening Balance Equity",期初余额权益,
"Opening Balances",期初余额,
"Opening Cash",,
"Opening Cash Amount can not be negative.",,
"Opening Cash In Denominations",,
"Opening Date",,
"Opening Entry",打开条目,
"Opening Shift",,
Opportunity,,
Options,选项,
Orange,橙色,
Organisation,机构,
Other,,
"Out stock",,
Outflow,流出,
Outstanding,在途,
"Outstanding Amount",待付金额,
Overtime,,
"Overtime Rate",,
"Overtime Total",,
POS,,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings",,
"POS Customer",,
"POS Inventory is not set. Please set it on POS Settings",,
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings",,
"POS Shift Amount",,
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings",,
"Pad Zeros",填充零,
Page,页面,
Paid,已支付,
"Paid ${0}","已支付 ${0}",
"Paid Change",,
Paisa,,
Parent,父母,
"Parent Account",父帐户,
Part-time,,
"Partly Paid",,
"Partly Paid ${0}",,
Party,客户,
"Patch Run",修补程序运行,
Paternity,,
Pay,支付,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
"Pay Period",,
Payable,应付,
Payment,支付,
"Payment ${0} is Saved",,
"Payment Account",,
"Payment For",付款方式,
"Payment Method",付款方式,
"Payment No",付款号,
"Payment Number Series",付款单编号,
"Payment Print Template",付款打印模板,
"Payment Reference",付款凭据,
"Payment Type",付款方式,
"Payment amount cannot be ${0}.","付款金额不能为 ${0}。",
"Payment amount cannot be less than zero.",付款金额不能小于零。,
"Payment amount cannot exceed ${0}.","付款金额不能超过 ${0}。",
"Payment amount: ${0} should be greater than 0.","付款金额：${0} 应大于 0。",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","付款金额：${0} 应小于待付金额：${1}。",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","将在提交时从账户""${1}""向账户""${2}""支付${0}。",
Payments,付款,
Payroll,,
"Payroll Breakdown",,
"Payroll Payable",应付工资,
"Payroll Settings",,
Pending,,
"Pending qty. ${0}","待收数量 ${0}",
Period,,
Periodicity,周期性,
Personal,,
Phone,电话,
"Pick Columns",选择列,
"Pick Import Columns",选择导入栏,
Pink,粉红色,
Place,场所,
"Place of Supply",,
"Place of supply",供应地,
"Plants and Machineries",设备和机械,
"Please Wait",请稍等,
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names",请查看密钥提示，了解有效的密钥名称,
"Please create a ${0} entry to view Template Preview.","请创建 ${0} 条目以查看模板预览",
"Please fill all values.",请填写所有数值,
"Please restart and try again.",请重新启动并再试一次,
"Please select a Print Template",请选择打印模板,
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.",请选择有效的关联类型。,
"Please set GSTIN in General Settings.","请在常规设置中设置 GSTIN",
"Please set Round Off Account in the Settings.",请在设置中设置四舍五入账户,
"Please set a Display Doc",请设置显示文档,
"Point of Sale",,
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Postal Code",邮政编码,
"Postal Expenses",邮政费用,
"Posting Date",发布日期,
Prefix,前缀,
Present,,
"Price Discount",,
"Price Discount Scheme",,
"Price Discount Type",,
"Price List",价格表,
"Price List Item",价格表商品,
"Pricing Rule",,
"Pricing Rule Detail",,
"Pricing Rule Item",,
"Prime Bank",主要银行,
Print,打印,
"Print ${0}","打印 ${0}",
"Print Failed",,
"Print Settings",打印设置,
"Print Setup",打印设置,
"Print Successful",,
"Print Template",打印模板,
"Print Template Name not set",未设置打印模板名称,
"Print Template is empty",打印模板为空,
"Print Templates",打印模板,
"Print View",打印查看,
"Print and Stationery",打印和文具,
Priority,,
Processed,,
Product,商品,
"Product Discount",,
"Product Discount Scheme",,
"Professional Abatement",,
"Professional Expense Abatement Rate",,
"Professional expense abatement as a percentage of net social. Default 40%.",,
Profile,,
"Profit And Loss",收益与损失,
"Profit and Loss",收益与损失,
Purchase,采购,
"Purchase Acc.",购买协议,
"Purchase Amount",,
"Purchase Invoice",采购订单,
"Purchase Invoice Item",采购订单商品,
"Purchase Invoice Number Series",采购订单编号,
"Purchase Invoice Print Template",采购订单打印模板,
"Purchase Invoice Terms",采购订单条款,
"Purchase Invoices",采购订单,
"Purchase Item",采购商品,
"Purchase Item Created",已创建采购商品,
"Purchase Items",采购商品,
"Purchase Payment",付款单,
"Purchase Payment Account",付款账户,
"Purchase Payments",付款单,
"Purchase Receipt",入库单,
"Purchase Receipt Item",入库商品,
"Purchase Receipt Location",入库仓,
"Purchase Receipt Number Series",入库单编号,
"Purchase Receipt Print Template",入库单打印模板,
"Purchase Receipt Terms",采购条款,
Purchases,采购,
Purple,紫色,
Purpose,目的,
"Q1 (Jan–Mar)",,
"Q2 (Apr–Jun)",,
"Q3 (Jul–Sep)",,
"Q4 (Oct–Dec)",,
Qty,,
"Qty in Batch",,
"Qty. ${0}","数量 ${0}",
"Qty. in Transfer Unit",传送装置中的数量,
Quantity,数量,
"Quantity (${0}) has to be greater than zero","数量 (${0}) 必须大于零",
"Quantity and Amount",,
"Quantity must be greater than zero.",,
"Quantity needs to be set",需要设置数量,
Quarter,,
Quarterly,每季,
"Quarterly Wage Declaration (DTS)",,
Quarters,四分之一,
"Quick Search",快速搜索,
"Quick edit error: ${0} entry has no name.","快速编辑错误：${0} 条目没有名称",
Quotation,,
Quote,,
"Quote Reference",,
RC,,
"RC number",,
Rate,价格,
"Rate (${0}) cannot be less zero.","价格 (${0}) 不能小于零。",
"Rate (${0}) has to be greater than zero","价格 (${0}) 必须大于零",
"Rate can't be negative.",价格不能为负。,
"Rate needs to be set",需要设定价格,
"Raw Value: ${0}","原始值： ${0}",
Receivable,应收账款,
Receive,收到,
Recent,,
"Recurse Every (As Per Transaction Unit)",,
Red,红色,
"Redeem Loyalty Points",,
"Ref Name",关联名称,
"Ref Type",关联类型,
"Ref. / Cheque No.",关联/检查号码,
"Ref. Date",关联日期,
"Ref. Name",关联单号,
"Ref. Type",关联类型,
Reference,关联,
"Reference Date",关联日期,
"Reference Id not set.",,
"Reference Number",关联单号,
"Reference Type",关联类型,
References,关联资料,
"Register Instance",,
"Registered Regular",,
"Registre de Commerce — commercial register number. Required for businesses with commercial activity.",,
Rejected,,
"Reload Frappe Books?","重新加载 Frappe Books?",
Remark,,
"Remove Filter",,
Replied,,
Report,报告,
"Report Error",报告错误,
"Report Issue",报告问题,
"Report will use more than one page if required.",如果需要，报告将使用多于一页的篇幅,
Reports,报告,
"Required fields not selected: ${0}","未选择必填字段： ${0}",
"Rest Day / Holiday",,
"Retained Earnings",保留收益,
Return,返回,
"Return Against",拒收退货,
"Return Button Colour",,
"Return Issued",已签发退货单,
"Reverse Chrg.",反向征收机制,
Reverted,已恢复,
Reverts,恢复,
"Review Accounts",审核帐户,
"Review your chart of accounts, add any account or tax heads as needed",查看您的科目表，根据需要添加任何科目或税目,
"Right Index",右索引,
Role,角色,
"Root Type",根类型,
Round,,
"Round Free Item Quantity",,
"Round Off",四舍五入,
"Round Off Account",四舍五入帐户,
"Round Off Account Not Found",未找到四舍五入帐户,
"Rounded Off",四舍五入,
"Rounding Method",,
"Row ${0}","行 ${0}",
SNMG,,
"SNMG (Minimum Wage Floor)",,
Sa,,
"Salaire National Minimum Général — minimum monthly wage floor in DZD. Gross salaries below this produce a non-blocking warning.",,
Salary,薪水,
"Salary Earning",,
"Salary Slip",,
"Salary Slips",,
Sales,销售,
"Sales Acc.",销售记录,
"Sales Expenses",销售费用,
"Sales Invoice",销售订单,
"Sales Invoice ${0} is Saved",,
"Sales Invoice ${0} is Submitted",,
"Sales Invoice Item",销售订单商品,
"Sales Invoice List",,
"Sales Invoice Number Series",销售订单编号,
"Sales Invoice Print Template",销售订单打印模板,
"Sales Invoice Terms",销售订单条款,
"Sales Invoices",销售订单,
"Sales Item",销售商品,
"Sales Item Created",已创建销售商品,
"Sales Items",销售商品,
"Sales Payment",收款单,
"Sales Payment Account",收款账户,
"Sales Payments",收款单,
"Sales Quote",,
"Sales Quote Item",,
"Sales Quote Number Series",,
"Sales Quote Print Template",,
"Sales Quotes",,
"Sales and Purchase",销售和采购,
Save,保存,
"Save ${0}?","保存 ${0}?",
"Save Button Colour",,
"Save Customizations",保存自定义,
"Save Template",保存模板,
"Save Template File",保存模板文件,
"Save and Continue",,
"Save as PDF","另存为 PDF",
"Save as PDF Successful","另存为 PDF 成功",
"Save changes made to ${0}?","保存对 ${0} 所做的更改？",
"Save or Submit an entry.",保存或提交参赛作品,
Saved,已保存,
"Search Item (Name or Barcode)",,
"Secured Loans",担保贷款,
"Securities and Deposits",证券和存款,
Select,选择,
"Select CoA","选择 CoA",
"Select Color",选择颜色,
"Select Colour",,
"Select Country",选择国家,
"Select File",选择文件,
"Select Image",选择图片,
"Select Template File",选择模板文件,
"Select a Display Doc to view the Template",选择显示文档以查看模板,
"Select a Template type",选择模板类型,
"Select a form type to customize",选择要定制的表格类型,
"Select a pre-defined page size, or set a custom page size for your Print Template.",选择预定义的页面大小，或为打印模板设置自定义页面大小,
"Select column",选择栏,
"Select file",选择文件,
"Select folder",选择文件夹,
"Select the Batch",,
"Select the template type.",,
Selected,选定,
Sep,,
September,九月,
"Serial Number",编号,
"Serial Number ${0} does not belong to the item ${1}.","序列号 ${0} 不属于商品 ${1}",
"Serial Number ${0} does not exist.","序列号 ${0} 不存在",
"Serial Number ${0} is not Active.","序列号 ${0} 未激活",
"Serial Number ${0} is not Inactive","序列号 ${0} 未激活",
"Serial Number ${0} status is not Active.",,
"Serial Number Description","序列号 说明",
"Serial Number Series",,
"Serial Number Series cannot contain the following characters: /, ?, &, =, %",,
"Serial Number Status",,
"Serial Number is enabled for Item ${0}","商品 ${0} 的序列号已启用",
"Serial Number is not enabled for Item ${0}","商品 ${0} 的序列号未启用",
"Serial Number not set for row ${0}.","未为 ${0} 行设置序列号",
"Serial Number set for row ${0}.","为 ${0} 行设置序列号",
Service,服务,
"Set Coupon Code",,
"Set Discount Amount",设置折扣金额,
"Set Loyalty Program",,
"Set Period",设定周期,
"Set Price List",,
"Set Print Size",设置打印尺寸,
"Set Template Type",,
"Set Up",设置,
"Set Up Your Workspace",设置您的工作区,
"Set a Template value to see the Print Template",设置“模板”值以查看“打印模板”,
"Set an Import Type",设置导入类型,
"Set the display language.",设置显示语言。,
"Set the local code. This is used for number formatting.","设置本地代码。 这用于数字格式。",
"Set up a custom header and/or footer for print templates. These appear at the top and bottom of every printed page.",,
"Set up your company information, email, country and fiscal year",设置您的公司信息、电子邮件、国家和财政年度,
"Set up your opening balances before performing any accounting entries",在执行任何会计分录之前设置您的期初余额,
"Set up your organization",设置您的组织,
"Set up your tax templates for your sales or purchase transactions",为您的销售或采购交易设置税务模板,
"Sets how many digits are shown after the decimal point.",设置小数点后显示的位数。,
"Sets the app-wide date display format.",设置应用范围的日期显示格式。,
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","设置用于货币计算的内部精度。 对于大多数货币来说，6 以上应该足够了。",
"Sets the theme of the app.",,
"Setting Up Instance",设置实例,
Settings,设置,
Setup,设置,
"Setup Complete",设置完成,
"Setup Wizard",安装向导,
"Setup system defaults like date format and display precision",设置系统默认值，如日期格式和显示精度,
Seven,,
Seventeen,,
Seventy,,
"Share capital (Capital Social) — the company's subscribed share capital in DZD. Relevant for SARL, EURL, and SPA company types; optional for sole proprietors.",,
Shipment,发货单,
"Shipment ${0} is Submitted",,
"Shipment Item",发货商品,
"Shipment Location",发货仓,
"Shipment Number Series",发货单编号,
"Shipment Print Template",发货单打印模板,
"Shipment Terms",发货条款,
Shortcuts,快捷方式,
"Should entries be submitted after syncing?",是否在同步后提交？,
"Show CNAS Employer Article Number on Documents",,
"Show Capital Social on Documents",,
"Show HSN","显示 HSN",
"Show Me",给我看看,
"Show Month/Year",显示月份/年份,
"Show NIF on Documents",,
"Show NIS on Documents",,
"Show RC on Documents",,
"Sick Leave",,
"Similar Product",,
"Single Value",单值,
Six,,
Sixteen,,
Sixty,,
"Skip Child Tables",跳过表,
"Skip Transactions",跳过业务,
"Smallest Currency Fraction Value",最小货币分数值,
Softwares,软件,
"Something has gone terribly wrong. Please check the console and raise an issue.","发生了严重的错误。 请检查控制台并提出问题。",
"Source of Funds (Liabilities)",负债,
"Standard Chart of Accounts",标准会计科目表,
Start,开始,
"Start Date",,
"Start From Row Index",从行索引开始,
State,状态,
"State Tax",国家税率,
Status,状态,
"Statutory Reports",,
Stock,库存,
"Stock Adjustment",库存调整,
"Stock Assets",库存资产,
"Stock Balance",库存余额,
"Stock Entries",库存记录,
"Stock Expenses",库存费用,
"Stock In Hand",现有库存,
"Stock In Hand Acc.",库存在手账户,
"Stock Ledger",库存分类账,
"Stock Ledger Entry",库存分类账输入,
"Stock Liabilities",库存负债,
"Stock Movement",调拨单,
"Stock Movement Item",库存调拨,
"Stock Movement No.",库存调拨,
"Stock Movement Number Series",调拨单编号,
"Stock Movement Print Template",调拨单打印模板,
"Stock Movements",调拨单,
"Stock Not Received",在途库存,
"Stock Not Shipped",未发货库存,
"Stock Not Transferred",未转移库存,
"Stock Received But Not Billed",库存已收到但未开票,
"Stock Received But Not Billed Acc.",已收到但未开具账单的库存,
"Stock Transfer Item",库存转让商品,
"Stock Unit",库存单位,
StockTransfer,库存转让,
Stores,总仓库,
Su,,
Submit,提交,
"Submit ${0}?","提交 ${0}",
"Submit Button Colour",,
"Submit entries?",提交条目?,
Submitted,已提交,
Success,成功,
Supplier,供应商,
"Supplier Created",供应商创建,
Suppliers,供应商,
Symbol,符号,
"Sync Data From Server",,
"Sync Data To ERPNext",,
"Sync Data To Server",,
"Sync Settings",,
System,系统,
"System Settings",系统设置,
"System Setup",系统设置,
Table,表格,
Target,目标,
Tax,税率,
"Tax Account",税务账户,
"Tax Amount",税额,
"Tax Assets",税率资产,
"Tax Detail",税务详细信息,
"Tax ID",税号,
"Tax Invoice Account",,
"Tax Payment Account",,
"Tax Rate",税率,
"Tax Summary",税务摘要,
"Tax Template",税务模板,
"Tax Templates",税务模板,
"Tax and Totals",税金和总计,
"Taxable Base",,
"Taxable Value",应税值,
"Taxed Amount",征税金额,
Taxes,税率,
"Taxes and Charges",,
Teal,蓝绿色,
"Telephone Expenses",电话费,
Template,模板,
"Template Builder",模板生成器,
"Template Compilation Error",模板编译错误,
"Template Name",模板名称,
"Template Type",模板类型,
"Template file saved",保存模板文件,
Temporary,暂时,
"Temporary Accounts",临时账户,
"Temporary Opening",临时开放,
Ten,,
Terms,条款,
"Terms and Conditions",,
Text,文本,
Th,,
"The Grand Total must be less than ${0} to apply this coupon.",,
"The Grand Total must exceed ${0} to apply the coupon ${1}.",,
"The following characters cannot be used ${0} in a Number Series name.","数字系列名称中不能使用以下字符 ${0}",
"The following items have insufficient quantity for Shipment: ${0}","以下物品数量不足，无法发货： ${0}",
Theme,,
Thirteen,,
Thirty,,
"This Month",本月,
"This Quarter",本季度,
"This Year",今年,
"This action is permanent",此操作是永久性的,
"This action is permanent and will cancel the following payment: ${0}",此操作是永久性的，并将取消以下付款：${0},
"This action is permanent and will cancel the following payments: ${0}",此操作是永久性的，并将取消以下付款：${0},
"This action is permanent and will delete associated ledger entries.",此操作是永久性的，并将删除相关的分类帐条目。,
"This action is permanent.",此操作是永久性的。,
Thousand,,
Three,,
"Tier Name",,
"Times New Roman","Times New Roman",
Title,,
To,到,
"To Account",到账,
"To Account and From Account can't be the same: ${0}",到账户和从帐户不能相同：${0},
"To Date",到日期,
"To Loc.",入库仓,
"To Year",到年,
"Toggle Edit Mode",切换编辑模式,
"Toggle Key Hints",切换按键提示,
"Toggle Linked Entries widget, not available in Quick Edit view.",切换链接条目部件，在快速编辑视图中不可用,
"Toggle between Grid and List view",,
"Toggle between form and full width",在表格和全宽之间切换,
"Toggle sidebar",切换侧边栏,
"Toggle the Create filter",切换创建过滤器,
"Toggle the Docs filter",切换文档过滤器,
"Toggle the List filter",切换列表过滤器,
"Toggle the Page filter",切换页面过滤器,
"Toggle the Report filter",切换报告筛选器,
"Top Expenses",费用明细,
Total,共计,
"Total Amount",总金额,
"Total Asset (Debit)",总资产（借方）,
"Total Debit: ${0} must be equal to Total Credit: ${1}","总借方：${0} 必须等于总贷方：${1}",
"Total Discount",折扣总额,
"Total Employer Cost",,
"Total Equity (Credit)",总权益（信用）,
"Total Expense (Debit)",总费用（借方）,
"Total IRG Withheld",,
"Total Income (Credit)",总收入（贷方）,
"Total Liability (Credit)",总负债（贷方）,
"Total Profit",总利润,
"Total Quantity",,
"Total Spending",总支出,
"Track Inventory",库存跟踪,
Transfer,转移,
"Transfer No",转账,
"Transfer Quantity",,
"Transfer Type",转移类型,
"Transfer Unit",转让股,
"Transfer Unit ${0} is not applicable for Item ${1}","转账单位 ${0} 不适用于商品 ${1}",
"Transfer will cause future entries to have negative stock.",转账将导致未来分录中的库存为负值,
Transport,,
"Travel Expenses",旅行开支,
"Trial Balance",试算平衡表,
Tu,,
Twelve,,
Twenty,,
Two,,
Type,类型,
"Type to search...",输入搜索...,
UOM,单位,
"UOM Conversion Item",物料单位换算,
"UOM Conversions",单位换算,
"Unable to add an item to the return invoice.",,
Unit,单元,
"Unit Type",单位类型,
Unpaid,未支付,
"Unpaid ${0}","未支付 ${0}",
Unregistered,,
"Unsecured Loans",无抵押贷款,
"Until Date",截止日期,
"Upper bound of the 0% IRG band (DZD).",,
"Upper bound of the 23% IRG band (DZD).",,
"Upper bound of the 27% IRG band (DZD).",,
"Use Full Width",使用全宽,
"Use List Filters",使用列表过滤器,
Used,,
"User Remark",用户备注,
"Utility Expenses",水电费,
"Valid From",,
"Valid From Date should be greather than Pricing Rule's Valid From Date.",,
"Valid From Date should be less than Valid To Date.",,
"Valid To",,
"Valid To Date should be greater than Valid From Date.",,
"Valid To Date should be lesser than Pricing Rule's Valid To Date.",,
"Validation Error",验证错误,
Validity,,
"Validity and Usage",,
Value,值,
"Value missing for ${0}","${0} 的值缺失",
"Value: ${0}","值: ${0}",
Version,版本,
"Vertical space reserved at the bottom of each printed page for the footer.",,
"Vertical space reserved at the top of each printed page for the header.",,
View,查看,
"View Accounting Entries",查看会计分录,
"View Paid Invoices",查看已支付发票,
"View Purchases",查看采购,
"View Sales",查看销售,
"View Stock Entries",查看库存条目,
"View Unpaid Invoices",查看未支付发票,
"View linked entries",查看链接条目,
We,我们,
"Weight Enabled Barcode",,
"Welcome to Frappe Books","欢迎使用 Frappe Books",
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.",,
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.",,
"Width (in cm)","宽度 (cm)",
"Write Off",核销,
"Write Off Account",核销账户,
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings","核销帐户 ${0} 不存在。请在常规设置中设置核销科目",
"Write Off Account not set. Please set Write Off Account in General Settings","未设置核销帐户。 请在通用设置中设置核销账户",
"Write Off Entry",核销条目,
YYYY-MM,,
Year,,
"Year to Date",年初至今,
Yearly,每年,
Years,年,
Yellow,黄色,
Yes,是,
Zero,,
and,,
"check values and click on",检查值并单击,
field,,
held,,
"in Batch ${0}","在批次 ${0} 中",
"item Group",,
john@doe.com,电子邮件,
"no need ${0} points to purchase this item",,
only,,
"to apply changes",应用更改,
