${0},,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}","São necessários ${0} nºs de série para o item ${1}. Você forneceu ${2}",
"Net Pay",,
"Net Social",,
"Net Total","Total líquido",
"New ${0}","Novo ${0}",
"New ${0} ${1}","Novo ${0} ${1}",
"New Account","Nova conta",
"New Company","Nova empresa",
"New Entry","Novo registro",
"New Template","Novo modelo",
Nine,,
Nineteen,,
Ninety,,
No,Nº,
"No Display Entries Found","Nenhum registro encontrado",
"No Print Templates not found for entry type ${0}","Nenhum modelo de impressão encontrado para registros do tipo ${0}",
"No Value","Sem valor",
"No Values to be Displayed","Nenhum valor a ser exibido",
"No entries found","Nenhum registro encontrado",
"No entries were imported.","Nenhum registro foi importado",
"No expenses in this period","Sem despesas durante este período",
"No filters selected","Sem filtros selecionados",
"No linked entries found","Nenhum registro ligado foi encontrado",
"No results found","Nenhum resultado encontrado",
"No results found, disable filters",,
"No rows added. Select a file or add rows.","Nenhuma linha adicionada. Selecione um arquivo ou adicione as linhas.",
"No transactions yet","Nenhuma transação ainda",
"Non Active Serial Number ${0} cannot be used as Manufacture raw material","O nº de série ${0} está inativo e não pode ser utilizado como matéria prima na produção.",
"Non Active Serial Number ${0} cannot be used for Material Issue","O nº de série ${0} está inativo e não pode ser utilizado na saída de materiais.",
"Non Active Serial Number ${0} cannot be used for Material Transfer","O nº de série ${0} está inativo e não pode ser utilizado na transferência de materiais.",
"Non Inactive Serial Number ${0} cannot be used for Material Receipt","O nº de série ${0} está inativo e não pode ser utilizado no recebimento de materiais",
"Non-Inventory Items",,
None,Nada,
"Not Found","Não foi encontrado",
"Not Saved","Não está salvo",
"Not Submitted","Não está confirmado",
"Not Transferred","Não foi transferido",
Notes,Notas,
Nov,,
November,Novembro,
"Number Display","Exibição de Números",
"Number Series","Série Numérica",
"Number of ${0}","Número de ${0}",
"Number of Rows","Número de linhas",
"Numéro d'Identification Nationale — legally mandatory per the 2026 Finance Law (required on the DAS declaration).",,
Oct,,
October,Outubro,
"Office Equipments","Equipamentos de escritório",
"Office Maintenance Expenses","Despesas de manutenção do escritório",
"Office Rent","Aluguel de escritório",
Okay,,
"Onboarding Complete","Introdução Completa",
One,,
"Only From or To can be set for Manufacture","Apenas Origem ou Destino podem ser definidos para produção",
Open,,
"Open Count","Abrir contagem",
"Open Documentation","Abrir documentação",
"Open Folder","Abrir pasta",
"Open POS Shift",,
"Open Print View","Abrir impressão",
"Open Print View if Print is available.","Abrir na visualização de impressão se a impressão estiver dispoível",
"Open Quick Search","Abrir busca rápida",
"Open Report Print View","Abrir impressão do relatório",
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal","Abrir o assistente de exportação",
"Opening (Cr)","Abertura (Cr)",
"Opening (Dr)","Abertura (Db)",
"Opening Amount","Valor de Abertura",
"Opening Amounts",,
"Opening Balance Equity","Saldo inicial Equidade",
"Opening Balances","Balanços de abertura",
"Opening Cash",,
"Opening Cash Amount can not be negative.","O valor de Abertura do Caixa não pode ser negativo.",
"Opening Cash In Denominations","Moedas/Notas da Abertura do Caixa",
"Opening Date","Data de Abertura",
"Opening Entry","Entrada de Abertura",
"Opening Shift",,
Opportunity,,
Options,Opções,
Orange,Laranja,
Organisation,Organização,
Other,,
"Out stock",,
Outflow,Saída,
Outstanding,Pendente,
"Outstanding Amount","Valor Pendente",
Overtime,,
"Overtime Rate",,
"Overtime Total",,
POS,PDV,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings","A conta de contagem de dinheiro do PDV não está configurada. Por favor configure ela nas configurações do PDV.",
"POS Customer","Cliente do PDV",
"POS Inventory is not set. Please set it on POS Settings","O estoque do PDV não está configurado. Configure ele nas configurações do PDV.",
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings","Configurações do PDV",
"POS Shift Amount","Valor do Turno do PDV",
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings","A conta de diferenças do PDV não está configurada. Configure ela nas configurações do PDV.",
"Pad Zeros","Zeros à esquerda",
Page,Página,
Paid,Pago,
"Paid ${0}","Pago ${0}",
"Paid Change",Troco,
Paisa,,
Parent,Superior,
"Parent Account","Conta Superior",
Part-time,,
"Partly Paid",,
"Partly Paid ${0}",,
Party,Participante,
"Patch Run","Log de Correção",
Paternity,,
Pay,Pago,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
"Pay Period",,
Payable,Pagável,
Payment,Pagamento,
"Payment ${0} is Saved","Pagamento ${0} foi salvo",
"Payment Account",,
"Payment For","Pagamento por",
"Payment Method","Forma de pagamento",
"Payment No","Nº do Pagamento",
"Payment Number Series","Nº de Série do Pagamento",
"Payment Print Template","Formato de Impressão do Recibo de Pagamento",
"Payment Reference","Referência de pagamento",
"Payment Type","Tipo de pagamento",
"Payment amount cannot be ${0}.","O montante do pagamento não pode ser de ${0}.",
"Payment amount cannot be less than zero.","O montante de pagamento não pode ser inferior a zero.",
"Payment amount cannot exceed ${0}.","O montante do pagamento não pode exceder ${0}.",
"Payment amount: ${0} should be greater than 0.","Montante do pagamento: ${0} deve ser superior a 0.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","Montante do pagamento: ${0} deve ser inferior ao Montante por pagar: ${1}.",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","Pagamento de ${0} será realizado da conta '${1}' para a conta '${2}' ao confirmar.",
Payments,Pagamentos,
Payroll,,
"Payroll Breakdown",,
"Payroll Payable","Folha de pagamento a pagar",
"Payroll Settings",,
Pending,,
"Pending qty. ${0}","Qtd Pendente ${0}",
Period,,
Periodicity,Periodicidade,
Personal,,
Phone,Telefone,
"Pick Columns","Selecionar Colunas",
"Pick Import Columns","Selecionar colunas na Importação",
Pink,,
Place,Lugar,
"Place of Supply",,
"Place of supply","Local de fornecimento",
"Plants and Machineries","Fábricas e maquinarias",
"Please Wait","Por favor espere",
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names","Verifique as teclas de atalho para nomes válidos de teclas.",
"Please create a ${0} entry to view Template Preview.","Crie um registro ${0} para ver a previsualização do modelo.",
"Please fill all values.","Preencha todos os campos",
"Please restart and try again.","Recarregue e tente novamente",
"Please select a Print Template","Selecione um modelo de impressão",
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.","Selecione um tipo de referência válido",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.","Selecione uma Conta de Arredondamento nas Configuraçẽos",
"Please set a Display Doc","Selecione um registro para exibição",
"Point of Sale","Ponto de Vendas",
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Postal Code","Código Postal",
"Postal Expenses","Despesas de logística",
"Posting Date","Data de lançamento",
Prefix,Prefixo,
Present,,
"Price Discount",,
"Price Discount Scheme",,
"Price Discount Type",,
"Price List","Lista de Preço",
"Price List Item","Item da Lista de Preço",
"Pricing Rule",,
"Pricing Rule Detail",,
"Pricing Rule Item",,
"Prime Bank",Nubank,
Print,Imprimir,
"Print ${0}","Imprimir ${0}",
"Print Failed",,
"Print Settings","Configurações de impressão",
"Print Setup","Configurações de impressão",
"Print Successful",,
"Print Template","Modelo de Impressão",
"Print Template Name not set","Nome do Modelo de Impressão não está definido.",
"Print Template is empty","O Modelo de Impressão está em branco",
"Print Templates","Modelos de impressão",
"Print View","Vista de Imprssão",
"Print and Stationery",Impressão,
Priority,,
Processed,,
Product,Produto,
"Product Discount",,
"Product Discount Scheme",,
"Professional Abatement",,
"Professional Expense Abatement Rate",,
"Professional expense abatement as a percentage of net social. Default 40%.",,
Profile,,
"Profit And Loss","Lucro e Perda",
"Profit and Loss","Lucros e perdas",
Purchase,Compra,
"Purchase Acc.","Conta de Despesa",
"Purchase Amount",,
"Purchase Invoice","Registro de Despesa",
"Purchase Invoice Item",Detalhamento,
"Purchase Invoice Number Series","Série do Registro de Despesa",
"Purchase Invoice Print Template","Modelo de Impressão do Registro de Despesa",
"Purchase Invoice Terms","Termos do Registro de Despesa",
"Purchase Invoices","Registros de Despesa",
"Purchase Item","Item para Compra",
"Purchase Item Created","Item para Compra Criado",
"Purchase Items","Items para Compras",
"Purchase Payment","Pagamento de Despesa",
"Purchase Payment Account","Conta de Pagamento de Despesas",
"Purchase Payments","Pagamento de Despesas",
"Purchase Receipt","Recido de Compras",
"Purchase Receipt Item",Detalhamento,
"Purchase Receipt Location","Local do Recebimento",
"Purchase Receipt Number Series","Série do Recibo de Compra",
"Purchase Receipt Print Template","Modelo de Impressão do Recibo de Compra",
"Purchase Receipt Terms","Termos do Recibo de Compras",
Purchases,Despesas,
Purple,Púrpura,
Purpose,Razão,
"Q1 (Jan–Mar)",,
"Q2 (Apr–Jun)",,
"Q3 (Jul–Sep)",,
"Q4 (Oct–Dec)",,
Qty,,
"Qty in Batch","Qtd no Lote",
"Qty. ${0}","Qtd ${0}",
"Qty. in Transfer Unit","Qtd na Unidade de Traferência",
Quantity,Quantidade,
"Quantity (${0}) has to be greater than zero",,
"Quantity and Amount",,
"Quantity must be greater than zero.",,
"Quantity needs to be set","Qtd devem ser definidas",
Quarter,,
Quarterly,Trimestral,
"Quarterly Wage Declaration (DTS)",,
Quarters,Trimestre,
"Quick Search","Busca Rápida",
"Quick edit error: ${0} entry has no name.","Erro na entrada rápid: ${0} não tem um nome.",
Quotation,,
Quote,Orçamento,
"Quote Reference","Orçamento de Referência.",
Rate,Valor,
"Rate (${0}) cannot be less zero.","O valor (${0}) não pode ser menos zero.",
"Rate (${0}) has to be greater than zero","O valor (${0}) deve ser maior que zero.",
"Rate can't be negative.","O valor não pode ser negativo",
"Rate needs to be set","O valor deve ser definido",
"Raw Value: ${0}","Valor Bruto: ${0}",
Receivable,Recebível,
Receive,Receber,
Recent,,
"Recurse Every (As Per Transaction Unit)",,
Red,Vermelho,
"Redeem Loyalty Points",,
"Ref Name","# de Ref.",
"Ref Type","Tipo de Ref.",
"Ref. / Cheque No.","Ref. / Nº Cheque",
"Ref. Date","Ref. Data",
"Ref. Name","Ref. Nome",
"Ref. Type","Ref. Tipo",
Reference,Referência,
"Reference Date","Data de referência",
"Reference Id not set.",,
"Reference Number","Número de referência",
"Reference Type","Tipo de referência",
References,Referências,
"Register Instance",,
"Registered Regular",,
Rejected,,
"Reload Frappe Books?","Recarregar o MaxConta?",
Remark,,
"Remove Filter",,
Replied,,
Report,Relatório,
"Report Error","Relatar erro",
"Report Issue","Relatar Problema",
"Report will use more than one page if required.","O relatório irá utilizar mais de uma página se preciso for",
Reports,Relatórios,
"Required fields not selected: ${0}","Campos requeridos não foram selecionados: ${0}",
"Rest Day / Holiday",,
"Retained Earnings","Rendimentos retidos",
Return,Devolução,
"Return Against","Devolver contra",
"Return Button Colour",,
"Return Issued",Devolvido,
"Reverse Chrg.","Reverter Cobrança",
Reverted,Revertido,
Reverts,Reverte,
"Review Accounts","Revisar contas",
"Review your chart of accounts, add any account or tax heads as needed","Revise suas contas no Plano de Contas, adicione outras contas se preciso for.",
"Right Index","Índice direito",
Role,Papel,
"Root Type","Tipo Raiz",
Round,,
"Round Free Item Quantity",,
"Round Off",Arredondamento,
"Round Off Account","Conta de Arredondamento",
"Round Off Account Not Found","Conta de Arredondamento não encontrada",
"Rounded Off",Arredondado,
"Rounding Method",,
"Row ${0}","Linhas ${0}",
SNMG,,
"SNMG (Minimum Wage Floor)",,
Sa,Sa,
"Salaire National Minimum Général — minimum monthly wage floor in DZD. Gross salaries below this produce a non-blocking warning.",,
Salary,Salário,
"Salary Earning",,
"Salary Slip",,
"Salary Slips",,
Sales,Receitas,
"Sales Acc.","Receitas Acumuladas",
"Sales Expenses","Despesas de vendas",
"Sales Invoice","Registro de Vendas",
"Sales Invoice ${0} is Saved",,
"Sales Invoice ${0} is Submitted","Registro de Venda Confirmado",
"Sales Invoice Item",Detalhamento,
"Sales Invoice List",,
"Sales Invoice Number Series","Série do Registro de Venda",
"Sales Invoice Print Template","Template de impressão da fatura de venda",
"Sales Invoice Terms","Termos da Fatura de Vendas",
"Sales Invoices","Faturas de vendas",
"Sales Item","Item para Vendas",
"Sales Item Created","Item para Vendas criado",
"Sales Items","Items para Vendas",
"Sales Payment","Recibo de Pagamento",
"Sales Payment Account","Conta de pagamento de vendas",
"Sales Payments","Recibos de Vendas",
"Sales Quote",Orçamentos,
"Sales Quote Item",Detalhamento,
"Sales Quote Number Series","Série do Orçamento",
"Sales Quote Print Template","Modelo de Impressão do Orçamento",
"Sales Quotes",Orçamentos,
"Sales and Purchase","Receitas e Despesas",
Save,Salvar,
"Save ${0}?","Salvar ${0}?",
"Save Button Colour",,
"Save Customizations","Salvar Customizações",
"Save Template","Salvar modelo",
"Save Template File","Salvar arquivo de modelo",
"Save and Continue",,
"Save as PDF","Salvar como PDF",
"Save as PDF Successful","Salvar como PDF bem sucedido",
"Save changes made to ${0}?","Salvar mudanças em ${0}?",
"Save or Submit an entry.","Salvar ou confirmar um registro.",
Saved,Salvo,
"Search Item (Name or Barcode)",,
"Secured Loans","Empréstimos Garantidos",
"Securities and Deposits","Títulos e Depósitos",
Select,Selecionar,
"Select CoA","Selecionar plano de contas",
"Select Color","Selecionar cor",
"Select Colour",,
"Select Country","Selecionar país",
"Select File","Selecionar arquivo",
"Select Image","Selecionar imagem",
"Select Template File","Selecionar arquivo de modelo",
"Select a Display Doc to view the Template","Selecionar um registro para exibir o modelo.",
"Select a Template type","Selecionar um tipo de modelo",
"Select a form type to customize","Selecione um tipo de formulário para personalizar",
"Select a pre-defined page size, or set a custom page size for your Print Template.","Selecione um tamanho de folha pré-definida, ou defina um tamanho de folha personalizado para o seu modelo de impressão.",
"Select column","Selecionar coluna",
"Select file","Selecionar arquivo",
"Select folder","Selecionar pasta",
"Select the Batch",,
"Select the template type.","Selecionar o tipo de modelo",
Selected,Selecionado,
Sep,,
September,Setembro,
"Serial Number","Número de série",
"Serial Number ${0} does not belong to the item ${1}.","O nº de série ${0} não pertence ao item",
"Serial Number ${0} does not exist.","O nº de série ${0} não existe",
"Serial Number ${0} is not Active.","O nº de série não está ativo",
"Serial Number ${0} is not Inactive","O nº de série não está inativo",
"Serial Number ${0} status is not Active.","O status do nº de série não está ativo",
"Serial Number Description","Descrição do nº de série",
"Serial Number Series",,
"Serial Number Series cannot contain the following characters: /, ?, &, =, %",,
"Serial Number Status",,
"Serial Number is enabled for Item ${0}","Nº de série está habilitado para o Item ${0}",
"Serial Number is not enabled for Item ${0}","Nº de série não está habilitado para o Item ${0}",
"Serial Number not set for row ${0}.","Nº de série não está definido não linha ${0}",
"Serial Number set for row ${0}.","Nº de série está definido para a linha ${0}",
Service,Serviço,
"Set Coupon Code",,
"Set Discount Amount","Digite o valor do disconto",
"Set Loyalty Program",,
"Set Period","Digite o período",
"Set Price List",,
"Set Print Size","Digite o tamanho da folha",
"Set Template Type","Selecione o tipo de modelo",
"Set Up",Configuração,
"Set Up Your Workspace","Configure o seu espaço de trabalho",
"Set a Template value to see the Print Template",,
"Set an Import Type","Defina um tipo de importação",
"Set the display language.","Defina o idioma de exibição.",
"Set the local code. This is used for number formatting.","Definir o código local"," este é utilizado para a formatação de números."
"Set up your company information, email, country and fiscal year",,
"Set up your opening balances before performing any accounting entries",,
"Set up your organization","Configure a sua organização",
"Set up your tax templates for your sales or purchase transactions",,
"Sets how many digits are shown after the decimal point.","Define quantos dígitos são mostrados após a vírgula decimal.",
"Sets the app-wide date display format.","Define o formato de exibição da data em toda a aplicação.",
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","Define a precisão interna utilizada para os cálculos monetários. Acima de 6 deve ser suficiente para a maioria das moedas.",
"Sets the theme of the app.",,
"Setting Up Instance","Configurando a Instância",
Settings,Configurações,
Setup,Configuração,
"Setup Complete","Configuração Completa",
"Setup Wizard","Assistente de Configuração",
"Setup system defaults like date format and display precision","Configurações de sistema como formatos de data e formatos de numero",
Seven,,
Seventeen,,
Seventy,,
Shipment,Entrega,
"Shipment ${0} is Submitted","A Entrega ${0} foi confirmada",
"Shipment Item",Detalhamento,
"Shipment Location","Local da Entrega",
"Shipment Number Series","Série da Entrega",
"Shipment Print Template","Modelo de Impressão da Entrega",
"Shipment Terms","Termos da Entrega",
Shortcuts,Atalhos,
"Should entries be submitted after syncing?","Os registros devem ser confirmados antes de sincronizar?",
"Show HSN","Exibir HSN",
"Show Me","Mostre me",
"Show Month/Year","Mostrar Mês/Ano",
"Sick Leave",,
"Similar Product",,
"Single Value","Valor Único",
Six,,
Sixteen,,
Sixty,,
"Skip Child Tables","Ignorar sub-tabelas",
"Skip Transactions","Ignorar transações",
"Smallest Currency Fraction Value","Menor valor unitário da moeda",
Softwares,,
"Something has gone terribly wrong. Please check the console and raise an issue.","Algo correu terrivelmente mal. Por favor, verifique o console e levante um problema.",
"Source of Funds (Liabilities)","Fonte de Fundos (Passivo)",
"Standard Chart of Accounts","Plano de Contas Padrão",
Start,Início,
"Start Date",,
"Start From Row Index","Iniciar no índice de linha",
State,Estado,
"State Tax","Imposto de estado",
Status,,
"Statutory Reports",,
Stock,Estoque,
"Stock Adjustment","Ajuste de estoque",
"Stock Assets","Ativos em estoque",
"Stock Balance","Balanço de estoque",
"Stock Entries","Entradas de estoque",
"Stock Expenses","Despesas de estoque",
"Stock In Hand","Estoque em mão",
"Stock In Hand Acc.","Conta de estoque em mãos",
"Stock Ledger","Razão de estoque",
"Stock Ledger Entry","Entrada de razão de estoque",
"Stock Liabilities","Passivos de estoque",
"Stock Movement","Movimentação de estoque",
"Stock Movement Item","Item de movimentação de estoque",
"Stock Movement No.","N° de movimentação de estoque",
"Stock Movement Number Series","Série de números de movimentação de estoque",
"Stock Movement Print Template","Formato de impressão de movimentação de estoque",
"Stock Movements","Movimentações de estoque",
"Stock Not Received","Estoque não recebido",
"Stock Not Shipped","Estoque não enviado",
"Stock Not Transferred","Estoque não transferido",
"Stock Received But Not Billed","Estoque recebido mas não faturado",
"Stock Received But Not Billed Acc.","Estoque recebido mas não faturado acm.",
"Stock Transfer Item","Item da Trasferência da estoque",
"Stock Unit","Unidade de Estoque",
StockTransfer,"Transferência de Estoque",
Stores,Lojas,
Su,Do,
Submit,Enviar,
"Submit ${0}?","Enviar ${0}?",
"Submit Button Colour",,
"Submit entries?","Enviar entradas?",
Submitted,Enviado,
Success,Sucesso,
Supplier,Fornecedor,
"Supplier Created","Fornecedor Criado",
Suppliers,Fornecedores,
Symbol,Símbolo,
"Sync Data From Server",,
"Sync Data To ERPNext",,
"Sync Data To Server",,
"Sync Settings",,
System,Sistema,
"System Settings","Configurações do sistema",
"System Setup","Configuração do sistema",
Table,Tabela,
Target,Alvo,
Tax,Imposto,
"Tax Account","Conta Fiscal",
"Tax Amount","Valor do Imposto",
"Tax Assets","Bens fiscais",
"Tax Detail","Pormenores fiscais",
"Tax ID","Identificação fiscal",
"Tax Invoice Account","Conta de Imposto Vendas",
"Tax Payment Account","Conta do Imposto Pago",
"Tax Rate","Taxa do Imposto",
"Tax Summary","Detalhe do Imposto",
"Tax Template","Modelo de imposto",
"Tax Templates","Modelos de imposto",
"Tax and Totals","Impostos e Totais",
"Taxable Base",,
"Taxable Value","Valor tributável",
"Taxed Amount","Valor do Imposto",
Taxes,Impostos,
"Taxes and Charges","Impostos e Taxas",
Teal,"Azul Petróleo",
"Telephone Expenses","Gastos telefónicos",
Template,Modelo,
"Template Builder","Construtor de Modelo",
"Template Compilation Error","Erro de Compilação do Modelo",
"Template Name","Nome do Modelo",
"Template Type","Tipo do Modelo",
"Template file saved","Arquivo do Modelo Salvo",
Temporary,Temporário,
"Temporary Accounts","Contas temporárias",
"Temporary Opening","Abertura Temporária",
Ten,,
Terms,Termos,
"Terms and Conditions",,
Text,Texto,
Th,Qi,
"The Grand Total must be less than ${0} to apply this coupon.",,
"The Grand Total must exceed ${0} to apply the coupon ${1}.",,
"The following characters cannot be used ${0} in a Number Series name.","Os carácteres ${0} não podem ser utilizados em uma sequência de numeração.",
"The following items have insufficient quantity for Shipment: ${0}","Os seguintes items tem qtd insuficiente no estoque para entrega: ${0}",
Theme,,
Thirteen,,
Thirty,,
"This Month","Esse mês",
"This Quarter","Esse trimestre",
"This Year","Esse ano",
"This action is permanent","Esta acção é permanente",
"This action is permanent and will cancel the following payment: ${0}","Esta ação é permanente e irá cancelar o seguinte pagamento: ${0}",
"This action is permanent and will cancel the following payments: ${0}","Esta ação é permanente e irá cancelar os seguintes pagamentos: ${0}",
"This action is permanent and will delete associated ledger entries.","Esta ação é permamente e irá deletar os registros financeiros associados.",
"This action is permanent.","Essa ação é permanente.",
Thousand,,
Three,,
"Tier Name",,
"Times New Roman",,
Title,,
To,Para,
"To Account","Conta de Destino",
"To Account and From Account can't be the same: ${0}","As contas de Origem e Destino não podem ser as mesmas: ${0}",
"To Date","Até à data",
"To Loc.","Para o Local",
"To Year","Até o Ano",
"Toggle Edit Mode","Alternar Modo de Edição",
"Toggle Key Hints","Alternar Dicas de Teclas",
"Toggle Linked Entries widget, not available in Quick Edit view.","A opção de alternar as entradas vínculadas não está disponível na tela de entrada rápida.",
"Toggle between Grid and List view",,
"Toggle between form and full width","Alternar entre o modo de formulário e tela cheia",
"Toggle sidebar","Alternar a barra lateral",
"Toggle the Create filter","Alternar a criação de filtros",
"Toggle the Docs filter","Alternar o filtro de registros",
"Toggle the List filter","Alternar os filtros de lista",
"Toggle the Page filter","Alternar os filtros de página",
"Toggle the Report filter","Alternar os filtros de relatório",
"Top Expenses","Despesas de topo",
Total,,
"Total Amount","Montante total",
"Total Asset (Debit)","Ativo Total (Débito)",
"Total Debit: ${0} must be equal to Total Credit: ${1}","Débito total: ${0} deve ser igual ao Crédito total: ${1}",
"Total Discount","Desconto total",
"Total Employer Cost",,
"Total Equity (Credit)","Patrimônio Total (Crédito)",
"Total Expense (Debit)","Despesa Total (Débito)",
"Total IRG Withheld",,
"Total Income (Credit)","Renda total (crédito)",
"Total Liability (Credit)","Responsabilidade Total (Crédito)",
"Total Profit","Lucro total",
"Total Quantity","Quantidade total",
"Total Spending","Gastos totais",
"Track Inventory","Rastrear inventário",
Transfer,Transferência,
"Transfer No","Nº de transferência",
"Transfer Quantity",,
"Transfer Type","Tipo de transferência",
"Transfer Unit","Unidade de transferência",
"Transfer Unit ${0} is not applicable for Item ${1}","A unidade de transferência ${0} não é aplicável ao item ${1}",
"Transfer will cause future entries to have negative stock.","A transferência fará com que as entradas futuras tenham estoque negativo.",
Transport,,
"Travel Expenses","Despesas de viagem",
"Trial Balance","Balanço do ensaio",
Tu,Te,
Twelve,,
Twenty,,
Two,,
Type,Tipo,
"Type to search...","Digite para procurar...",
UOM,"Unidade de medida",
"UOM Conversion Item",,
"UOM Conversions","Conversões de unidades de medida",
"Unable to add an item to the return invoice.",,
Unit,Unidade,
"Unit Type","Tipo de unidade",
Unpaid,"Não pago",
"Unpaid ${0}","${0} não pago",
Unregistered,,
"Unsecured Loans","Empréstimos não garantidos",
"Until Date","Até a data",
"Upper bound of the 0% IRG band (DZD).",,
"Upper bound of the 23% IRG band (DZD).",,
"Upper bound of the 27% IRG band (DZD).",,
"Use Full Width","Usar largura máxima",
"Use List Filters","Usar filtros de lista",
Used,,
"User Remark","Observação do utilizador",
"Utility Expenses","Despesas de utilidades",
"Valid From",,
"Valid From Date should be greather than Pricing Rule's Valid From Date.",,
"Valid From Date should be less than Valid To Date.",,
"Valid To",,
"Valid To Date should be greater than Valid From Date.",,
"Valid To Date should be lesser than Pricing Rule's Valid To Date.",,
"Validation Error","Erro de validação",
Validity,,
"Validity and Usage",,
Value,Valor,
"Value missing for ${0}","Valor em falta por ${0}",
"Value: ${0}","Value: ${0}",
Version,Versão,
View,Vista,
"View Accounting Entries","Ver lançamentos contábeis",
"View Paid Invoices","Ver faturas pagas",
"View Purchases","Ver compras",
"View Sales","Ver vendas",
"View Stock Entries","Ver entradas de estoque",
"View Unpaid Invoices","Ver faturas não pagas",
"View linked entries","Ver entradas vinculadas",
We,Qa,
"Weight Enabled Barcode",,
"Welcome to Frappe Books","Bem-vindo à Frappe Books",
"When enabled, removes all default filters applied across the system, showing all available options instead of filtered ones.",,
"When linking documents, if no match is found and filtering is in effect, allow to disable filters.",,
"Width (in cm)","Largura (em cm)",
"Write Off",Anular,
"Write Off Account","Anulação de conta",
"Write Off Account ${0} does not exist. Please set Write Off Account in General Settings","A conta de baixa ${0} não existe. Defina a conta de baixa nas configurações gerais",
"Write Off Account not set. Please set Write Off Account in General Settings","Conta de baixa não definida. Defina a conta de baixa nas configurações gerais",
"Write Off Entry","Cancelar entrada",
YYYY-MM,,
Year,,
"Year to Date","No acumulado do ano",
Yearly,Anualmente,
Years,Anos,
Yellow,Amarelo,
Yes,Sim,
Zero,,
and,,
"check values and click on","verifique valores e clique em",
field,,
held,,
"in Batch ${0}","em lote ${0}",
"item Group",,
john@doe.com,jose.silva@exemplo.com,
"no need ${0} points to purchase this item",,
only,,
"to apply changes","para aplicar alterações",
